"mms_id","barcode","signature","location","urns","snISBN","snISSN","volumeNumber","languages","main_title","sub_title","related_title","countryCodes","persons","corperations","publishers","placesOfPublication","yearOfPublication","dateOfPublication","Subjects","GND-Links","gndReferences","classifications","contentInformations","physicalPages","illustrations","physicalFormat","sequence","urls","idnr"
"990049216330603338","+Z219182003","F 016479-A.Kopie","ALT FLUG","","","","","ger","Oesterreich's Manifest! ein teutscher Sinn","","Oesterreich! verschaff' uns endlich Würde","XA-AT, XA-AAAT","Thaller, Joseph","","gedruckt im Juli bei U. Klopf sen. und Alexander Eurich","Wien","[s.a. 1848]","","Österreich, Revolution, Geschichte 1848, Flugblatt, Patriotische Lyrik, Quelle","http://d-nb.info/gnd/4043271-3, http://d-nb.info/gnd/4049688-0, http://d-nb.info/gnd/4204942-8","","BASISKLASSIFIKATION: 18.10, BASISKLASSIFIKATION: 17.83, BASISKLASSIFIKATION: 15.60","Einblattdruck, zweiseitig bedr., Flugblatt: Wien, Juli 1848, Gedichtanfang: Oesterreich! verschaff' uns endlich Würde, / Es sei des Bürgers Stolz, sein Vaterland ...","[1] Bl.","","","","http://data.onb.ac.at/dtl/6954754","AC13257881"
"990049216120603338","+Z219182106","F 016480-A","ALT FLUG","","","","","ger","Andenken für das deutsche Volk an die großen Tage des Jahres 1848. Verbunden mit einem Gewinn-Antheil ... So eben erscheint im Pränumerations-Wege bei Friedrich Gerhard in Danzig und ist die erste Lieferung bereits zu haben in der Buchhandlung Jasper, Hügel & Manz ...Des deutschen Volkes Erhebung im Jahre 1848 ... Von Dr. J. Lasker und Friedrich Gerhard","[Wien, 1. Juli 1848]","Gewinn-Anteil","XA-AT, XA-AAAT","Lasker, Julius, 1811-1876, Gerhard, Friedrich","","Gedruckt bei Leop. Sommer","[Wien], Wien","1848","","Wien, Druckwerk, Vorankündigung, Pränumerationskauf, Flugblatt","http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4013134-8, http://d-nb.info/gnd/4327513-8, http://d-nb.info/gnd/4396340-7","","BASISKLASSIFIKATION: 15.60","Flugblatt: Wien, 1. Juli 1848, Einblattdruck, zweiseitig bedr.","[1] Bl.","","Satzspiegel: 24 x 17,5 cm","","http://data.onb.ac.at/dtl/6954757","AC13257801"
"990049570710603338","+Z219182209","F 016481-A","ALT FLUG","","","","","ger","Gerad' aus!","","Abendblatt Gerad' aus!","XA-AT, XA-AAAT","","","Rudolf Lechner","Wien","1848-1848","","Wien, Revolution, Zeitung","http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4049688-0","","REGENSBURGER_VERBUNDKLASSIFIKATION: z101, BASISKLASSIFIKATION: 15.60","Format: Abendbl. 1848,1-42: 8°, 1848,43-139: 4°, Tägl. Ausg. 1848,122-141: 2°; 20.5 x 12 cm, ohne Spalteneinteilung; ab 1.Juli 1848: 22 x 18 cm, 2-spaltig, ab 1.Aug.1848: 27 x 17.5 cm, 2-spaltig, Tägl. Ausg. Nr. 122-141: 41.5 x 28 cm, 4-spaltig, Unregelmäßigkeit in der Nummern-Zählung: 10.Okt. = Nr.129, 11.Okt. = Nr.128, 12.Okt. = Nr.130, HST teils: Abendblatt Gerad' aus! - Zusatz bis 1848,121: politisches Abendblatt für's Volk, Impressum: Rudolf Lechner (v. Hrsg., Verl.) - Drucker: A. Benko; zuletzt: U. Klopf sen. u. Alex. Eurich. - Redakteur: Fritz (d.i. Bernhard Friedmann), Darin: Extrabeilagen zu 1848,24.Mai-23.Okt. - 2°, Bibliogr. Nachweis: Helfert, S. 306; Raisp, S. 22. - Literatur: Bohemia, 1848,256(24.Dez.)","","","","","http://data.onb.ac.at/dtl/6918814, http://data.onb.ac.at/dtl/6918608, http://data.onb.ac.at/dtl/6918353, http://data.onb.ac.at/dtl/6919211, http://data.onb.ac.at/dtl/6919998, http://data.onb.ac.at/dtl/6919879, http://data.onb.ac.at/dtl/6919246, http://data.onb.ac.at/dtl/6919105, http://data.onb.ac.at/dtl/6919975, http://data.onb.ac.at/dtl/6920047, http://data.onb.ac.at/dtl/6920078, http://data.onb.ac.at/dtl/6920111, http://data.onb.ac.at/dtl/6920155, http://data.onb.ac.at/dtl/6919445, http://data.onb.ac.at/dtl/6919916, http://data.onb.ac.at/dtl/6919951, http://data.onb.ac.at/dtl/6919852, http://data.onb.ac.at/dtl/6953371, http://data.onb.ac.at/dtl/6954618, http://data.onb.ac.at/dtl/6954178, http://data.onb.ac.at/dtl/6954358, http://data.onb.ac.at/dtl/6954283, http://data.onb.ac.at/dtl/6954591, http://data.onb.ac.at/dtl/6954760, http://data.onb.ac.at/dtl/6954806, http://data.onb.ac.at/dtl/6954867, http://data.onb.ac.at/dtl/6953417, http://data.onb.ac.at/dtl/6954303, http://data.onb.ac.at/dtl/6954829, http://data.onb.ac.at/dtl/6954677, http://data.onb.ac.at/dtl/6954888, http://data.onb.ac.at/dtl/6954925, http://data.onb.ac.at/dtl/6954973, http://data.onb.ac.at/dtl/7195247, http://data.onb.ac.at/dtl/7195237, http://data.onb.ac.at/dtl/7197668, http://data.onb.ac.at/dtl/7197784, http://data.onb.ac.at/dtl/7197472, http://data.onb.ac.at/dtl/7197665, http://data.onb.ac.at/dtl/7197872, http://data.onb.ac.at/dtl/7197738, http://data.onb.ac.at/dtl/7197850","AC02893780"
"990035326810603338","+Z219182301","F 016482-A","ALT FLUG","","","","","ger","Wiener Tageblatt für alle Stände","","Tagblatt","XA-AT, XA-AAAT","Ungar, Ad .....","","Sallmayer & Co., Klopf und Eurich","Wien","1848-1848","","Wien, Revolution, Zeitung, Deutsch","http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4049688-0, http://d-nb.info/gnd/4113292-0","","","Jede Nummer enth. 4 Seiten. - Die Doppelnummer 17/18 enth. 8 Seiten. - Die Doppelnummer 29/30 (letzte Nr.) enth. 4 Seiten","","","","","http://data.onb.ac.at/imgk/AZ00975741SZ01302697SZ01343675, http://data.onb.ac.at/ABO/%2BZ182635006, http://data.onb.ac.at/dtl/6919679, http://data.onb.ac.at/dtl/6919993, http://data.onb.ac.at/dtl/6919716, http://data.onb.ac.at/dtl/6920019, http://data.onb.ac.at/dtl/6920083, http://data.onb.ac.at/dtl/6919874, http://data.onb.ac.at/dtl/6919970, http://data.onb.ac.at/dtl/6920106, http://data.onb.ac.at/dtl/6919652, http://data.onb.ac.at/dtl/6919911, http://data.onb.ac.at/dtl/6919751, http://data.onb.ac.at/dtl/6919561, http://data.onb.ac.at/dtl/6919807, http://data.onb.ac.at/dtl/6920141, http://data.onb.ac.at/dtl/6954797, http://data.onb.ac.at/dtl/6954934, http://data.onb.ac.at/dtl/6954765, http://data.onb.ac.at/dtl/6954893, http://data.onb.ac.at/dtl/6954824, http://data.onb.ac.at/dtl/6954961","AC10365607"
"990050296050603338","+Z219182404","F 016483-C","ALT FLUG","","","","","ger","Der Radikale","deutsche Zeitung für In- und Ausland","Der Radikale / Abendblatt","XA-AT, XA-AAAT","","","J. A. Becher, Schmidtbauer u. Holzwarth","Wien","1848-1848","","","","","REGENSBURGER_VERBUNDKLASSIFIKATION: z102","Format: 2°, ca 36 x 25 cm, 3-spaltig, Zusatz anfangs: Abendzeitung für das In- und Ausland; Zusatz ab 1848,12(3.Juli): Zeitung für das In- und Ausland; ab 1848,50(15.Aug.): deutsche Zeitung für das In- und Ausland; ab 1848,65 entfällt der Zusatz; Zusatz einiger Hefte: Extrabl, Impressum 3.Juli-26.Okt.1848: J. A. Becher (Verl.) - Drucker 16.Juni-1.Juli 1848: U. Klopf u. Alex. Eurich; ab 3.Juli 1848: Carl Ueberreuter'sche Buchdruckerei; ab 15.Aug.1848: Edler v. Schmidbauer u. Holzwarth. - Redakteur: A. J. Becher; 16.Juni-3.Juli 1848: W. Messenhauser (Hauptmitarb.); 3.Juli-26.Okt.1848: K. Tausenau u. Jos. Tuvora (Hauptmitarb.); 4.Juli-13.Aug.1848: Sigmund Kolisch (Mitred.), Beil. zu 1848,92(1.Okt.): Abendblatt zum Radikalen, 1848,30.Sept., Bibliogr. Nachweis: Helfert, S. 314; Schweinfurter, S. 105","","","","","http://data.onb.ac.at/dtl/6954770","AC02838465"
"990049336420603338","+Z219182507","F 016484-C","ALT FLUG","","","","","ger","Der Ausschuß der Bürger, Nationalgarden und Studenten zur Aufrechthaltung der Ruhe und Ordnung und zur Wahrung der Rechte des Volkes. An die Landleute!","Ihr habt den Wienern in herzlichen Worten gedankt für das, was sie in den März- und Maitagen für ganz Oesterreich, und insbesondere auch für Euch gethan ... haben ... ; Wien den 1. Juli 1848","","XA-AAAT","","","Aus der k. k. Hof- und Staatsdruckerei","[Wien], Wien","1848","","Wien, Revolution, Flugblatt","http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4049688-0","","BASISKLASSIFIKATION: 89.62, BASISKLASSIFIKATION: 15.36, BASISKLASSIFIKATION: 15.60","Einblattdruck, einseitig bedr.","[1] Bl.","","Satzspiegel: 30 x 18,5 cm","","http://data.onb.ac.at/dtl/6954775","AC13258953"
"990049336610603338","+Z21918260X","F 016485-B","ALT FLUG","","","","","ger","Kundmachung [Wien, 1. Juli 1848]","An einem der nächsten Tage wird das Infanterie-Regiment Erzherzog Leopold Nr. 53 auf seinem Durchmarsche nach Italien hier eintreffen, und nach dreitägigem Aufenthalte seinen Marsch fortsetzen ... ; Wien am 1. Juli 1848","","XA-AAAT","","","Aus der k. k. Hof- und Staatsdruckerei","[Wien], Wien","1848","","Wien, Revolution, Flugblatt, Österreichisch-Sardinischer Krieg, Geschichte 1848, Quelle","http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4049688-0, http://d-nb.info/gnd/4443351-7","","BASISKLASSIFIKATION: 89.62, BASISKLASSIFIKATION: 15.36, BASISKLASSIFIKATION: 15.60","Flugblatt: Wien, 1. Juli 1848, Einblattdruck, einseitig bedr.","[1] Bl.","","Satzspiegel: 33,5 x 18 cm","","http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/2007492, http://data.onb.ac.at/dtl/6954777","AC13259034"
"990049336690603338","+Z219182702","F 016487-B","ALT FLUG","","","","","ger","Landleute, Brüder! Die Nachrichten, welche wir aus vielen Gegenden des Landes erhalten, machen uns sehr traurig ...","Wien den 1. Juli 1848","","XA-AT, XA-AAAT","","","Aus der k. k. Hof- und Staatsdruckerei","[Wien], Wien","1848","","Wien, Revolution, Flugblatt","http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4049688-0","","BASISKLASSIFIKATION: 89.62, BASISKLASSIFIKATION: 15.36, BASISKLASSIFIKATION: 15.60","Flugblatt: Wien, 1. Juli 1848, Einblattdruck, einseitig bedr.","[1] Bl.","","Satzspiegel: 33 x 18,5 cm","","http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/2007496, http://data.onb.ac.at/dtl/6954779","AC13259066"
"990049736960603338","+Z219182805","F 016488-A","ALT FLUG","","","","","ger","An die Herren Compagnie Ordonnanzen der National-Garde, der bürgerl. Corps und der academ. Legion","Da mir wegen zu kurzer Frist noch viele Subscriptions-bögen [!] auf das Porträt des Obercommandanten Pannasch noch nicht zurückgekommen sind, so hielte ich für nöthig diese Frist zu verlängern ... ; Wien den 1ten Juli 1848","","XA-AT, XA-AAAT","Kaiser, Eduard, 1820-1895, Pannasch, Anton, 1789-1855","","","Wien","1848","","Pannasch, Anton, Bildnis, Pränumerationskauf, Geschichte 1848, Quelle","http://d-nb.info/gnd/116022760, http://d-nb.info/gnd/4006627-7, http://d-nb.info/gnd/4396340-7","","BASISKLASSIFIKATION: 89.62, BASISKLASSIFIKATION: 15.60","Lithographierte Handschrift, Ersuchen um Fristverlängerung zum Verkauf des Porträts: Wien, 1. Juli 1848","[1] Bl.","","","","http://data.onb.ac.at/dtl/6954781","AC13388958"
"990049736970603338","+Z219182908","F 016489-A","ALT FLUG","","","","","ger","An die löbl. Adjutantur des Bez: Leopoldstadt","Unterzeichneten, als Herausgeber des Porträts des Obercommandanten Pannasch ist mit diesem so ... die löbl. Adjutantur zu ersuchen beiliegende offnen Briefe den Sg. Comp.ie-Ordonnanzen übergeben zu wollen ... übersandten Subscriptionslisten und Probe-Abdrücke zur Subscription in ihren Compagnien ... ; Wien den 1ten Juli 1848","","XA-AT, XA-AAAT","Kaiser, Eduard, 1820-1895, Pannasch, Anton, 1789-1855","","","Wien","1848","","Pannasch, Anton, Bildnis, Pränumerationskauf, Geschichte 1848, Quelle","http://d-nb.info/gnd/116022760, http://d-nb.info/gnd/4006627-7, http://d-nb.info/gnd/4396340-7","","BASISKLASSIFIKATION: 89.62, BASISKLASSIFIKATION: 15.60","Lithographierte Handschrift, Anbieten weiterer Subskriptionsformulare: Wien, 1. Juli 1848, 1 Bogen, einmal gefaltet, 1. Blatt einseitig beschriftet","[1] Bl.","","","","http://data.onb.ac.at/dtl/6954783","AC13388965"
"990049761250603338","+Z219183007","F 016490-A.Kopie","ALT FLUG","","","","","ger","Kundmachung [Wien, 1. Juli 1848]","Zur Handhabung der bestehenden allgemeinen Marktvorschriften und zur Abstellung aller dagegen überhand genommenen Unfüge wird Folgendes in Erinnerung gebracht ...","","XA-AT, XA-AAAT","","","","[S.l.]","1848","","Wien, Revolution, Flugblatt","http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4049688-0","","BASISKLASSIFIKATION: 89.62, BASISKLASSIFIKATION: 15.60","Flugblatt: Wien, 1. Juli 1848, Einblattdruck, einseitig bedr.","[1] Bl.","","","","http://data.onb.ac.at/dtl/6954786, http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/2007512","AC13399636"
"990049762720603338","+Z21918310X","F 016491-E","ALT FLUG","","","","","ger","An die Herren Garden der V. Abtheilung der akademischen Legion!","Da nach den von dem Ministerium des Inneren ausgesprochenen Grundsätzen jeder Staatsbüger verpflichtet ist, sich in die Nationalgarde einreihen zu lassen, so fanden sich viele Herren veranlaßt, in die akademische Legion einzutreten ... ; Wien, den 1. Juli 1848","Abteilung","XA-AT, XA-AAAT","Aigner, Joseph Matthäus, 1818-1886","","Aus der k. k. Hof- und Staats-Druckerei","[Wien]","1848","","Wien, Revolution, Flugblatt","http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4049688-0","","BASISKLASSIFIKATION: 89.62, BASISKLASSIFIKATION: 15.60","Flugblatt: Wien, 1. Juli 1848, Einblattdruck, einseitig bedr.","[1] Bl.","","Satzspiegel: 48 x 37 cm Querformat","","http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/2020810, http://data.onb.ac.at/dtl/6954788","AC13400571"
"990049762910603338","+Z219183202","F 016492-E","ALT FLUG","","","","","ger","An den löblichen Verwaltungsrath der gesammten Nationalgarde Wiens","Mit wahrer Theilnahme und Beruhigung habe ich aus dem veröffentlichten Aufrufe des löblichen Verwaltungsrathes an die hiesige Garnison und an das gesammte k. k. Heer den Ausdruck der herzlichen Sympathien entnommen, welche die gesammte Nationalgarde für die Armee überhaupt, und insbesonders für die hiesige Garnison hegt ...","Verwaltungsrat Teilnahme","XA-AT, XA-AAAT","Auersperg, Maximilian Anton Karl <<von und zu>>, 1771-1850, Pannasch, Anton, 1789-1855","","Aus der k. k. Hof- und Staats-Druckerei","[Wien]","[s.a. 1848]","","Wien, Revolution, Flugblatt","http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4049688-0","","BASISKLASSIFIKATION: 89.62, BASISKLASSIFIKATION: 15.60","Flugblatt, undatiert: Wien, 1848, Einblattdruck, einseitig bedr.","[1] Bl.","","Satzspiegel: 48 x 37 cm Querformat","","http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/2019949, http://data.onb.ac.at/dtl/6954790, http://data.onb.ac.at/dtl/7195715","AC13400687"
"990049571200603338","+Z219183305","F 016493-A","ALT FLUG","","","","","ger","Guckkasten","Politisches Wochenblatt fürs Volk","Sonntagsblatt zum Gerad' aus!","XA-AT, XA-AAAT","","","R. Lechner","Wien","1848-1848","","Wien, Revolution, Zeitschrift","http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4049688-0","","REGENSBURGER_VERBUNDKLASSIFIKATION: z681, BASISKLASSIFIKATION: 15.60","Format: 8°, Impressum: R. Lechner (v. Hrsg., Verl.); Max (Red.) - Drucker: Edler von Schmidbauer und Holzwarth; ab 21.Mai 1848: Anton Benko, Bibliogr. Nachweis: Helfert, S. 307","","","","","http://data.onb.ac.at/dtl/6918455, http://data.onb.ac.at/dtl/6920022, http://data.onb.ac.at/dtl/6919326, http://data.onb.ac.at/dtl/6954792, http://data.onb.ac.at/dtl/6954982, http://data.onb.ac.at/dtl/6955132","AC02836690"
"990035326810603338","+Z219183408","F 016494-A","ALT FLUG","","","","","ger","Wiener Tageblatt für alle Stände","","Tagblatt","XA-AT, XA-AAAT","Ungar, Ad .....","","Sallmayer & Co., Klopf und Eurich","Wien","1848-1848","","Wien, Revolution, Zeitung, Deutsch","http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4049688-0, http://d-nb.info/gnd/4113292-0","","","Jede Nummer enth. 4 Seiten. - Die Doppelnummer 17/18 enth. 8 Seiten. - Die Doppelnummer 29/30 (letzte Nr.) enth. 4 Seiten","","","","","http://data.onb.ac.at/imgk/AZ00975741SZ01302697SZ01343675, http://data.onb.ac.at/ABO/%2BZ182635006, http://data.onb.ac.at/dtl/6919679, http://data.onb.ac.at/dtl/6919993, http://data.onb.ac.at/dtl/6919716, http://data.onb.ac.at/dtl/6920019, http://data.onb.ac.at/dtl/6920083, http://data.onb.ac.at/dtl/6919874, http://data.onb.ac.at/dtl/6919970, http://data.onb.ac.at/dtl/6920106, http://data.onb.ac.at/dtl/6919652, http://data.onb.ac.at/dtl/6919911, http://data.onb.ac.at/dtl/6919751, http://data.onb.ac.at/dtl/6919561, http://data.onb.ac.at/dtl/6919807, http://data.onb.ac.at/dtl/6920141, http://data.onb.ac.at/dtl/6954797, http://data.onb.ac.at/dtl/6954934, http://data.onb.ac.at/dtl/6954765, http://data.onb.ac.at/dtl/6954893, http://data.onb.ac.at/dtl/6954824, http://data.onb.ac.at/dtl/6954961","AC10365607"
"990049562740603338","+Z219183500","F 016495-B","ALT FLUG","","","","","ger","Wie sich der heil. Johannes v. Nepomuk auf der Moldaubrücke mit dem Hintern gegen die Alt- und Neustadt umgekehrt hat, oder wunderbare und wahrhaftige Geschichte, welche sich am 2. Juli, im Jahre des Heils 1848 in Prag zugetragen hat","","","XA-AT, XA-AAAT","","","Gedruckt und zu haben bei U. Klopf sen. und Alexander Eurich","[Wien], Wien","[s.a. 1848]","","Österreich, Revolution, Flugblatt","http://d-nb.info/gnd/4043271-3, http://d-nb.info/gnd/4049688-0","","BASISKLASSIFIKATION: 89.62, BASISKLASSIFIKATION: 15.60","Flugblatt: Wien, Juli 1848, Einblattdruck: einseitig bedruckt","[1] Bl.","","Satzspiegel: 35,3 x 17,8 cm","","http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/2001987, http://data.onb.ac.at/dtl/6954802","AC13323700"
"990049562970603338","+Z219183603","F 016496-E","ALT FLUG","","","","","ger","Kundmachung [Wien, 2. Juli 1848]","Mit Bezug auf die hierortige Kundmachung vom 7. v. M. in Betreff der Wähleraufnahme und der Wahl der Wahlmänner rücksichtlich der constituirenden Reichsversammlung, wird nun über die Wahl der Abgeordneten selbst, Folgendes bekannt gemacht ...","","XA-AT, XA-AAAT","","","Gedruckt bei Leopold Grund, am Hundsthurm Nr. 1","[Wien]","1848","","Wien, Revolution, Flugblatt, Wahlmann, Frankfurter Nationalversammlung, Wahl, Geschichte 1848, Quelle","http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4049688-0, http://d-nb.info/gnd/4188921-6, http://d-nb.info/gnd/4018128-5, http://d-nb.info/gnd/4064286-0","","BASISKLASSIFIKATION: 89.62, BASISKLASSIFIKATION: 89.57, BASISKLASSIFIKATION: 15.60","Flugblatt, Frankfurter Reichsversammlung, Wahl der Wahlmänner: Wien, 2. Juli 1848, Einblattdruck: einseitig bedruckt. - Text in zwei Spalten","","[1] Bl.","Satzspiegel: 58 x 49,5 cm Querformat","","http://www.digital.wienbibliothek.at/wbrobv/content/titleinfo/2020760, http://data.onb.ac.at/dtl/6954804","AC13323790"
"990049570710603338","+Z219183706","F 016497-A","ALT FLUG","","","","","ger","Gerad' aus!","","Abendblatt Gerad' aus!","XA-AT, XA-AAAT","","","Rudolf Lechner","Wien","1848-1848","","Wien, Revolution, Zeitung","http://d-nb.info/gnd/4066009-6, http://d-nb.info/gnd/4049688-0","","REGENSBURGER_VERBUNDKLASSIFIKATION: z101, BASISKLASSIFIKATION: 15.60","Format: Abendbl. 1848,1-42: 8°, 1848,43-139: 4°, Tägl. Ausg. 1848,122-141: 2°; 20.5 x 12 cm, ohne Spalteneinteilung; ab 1.Juli 1848: 22 x 18 cm, 2-spaltig, ab 1.Aug.1848: 27 x 17.5 cm, 2-spaltig, Tägl. Ausg. Nr. 122-141: 41.5 x 28 cm, 4-spaltig, Unregelmäßigkeit in der Nummern-Zählung: 10.Okt. = Nr.129, 11.Okt. = Nr.128, 12.Okt. = Nr.130, HST teils: Abendblatt Gerad' aus! - Zusatz bis 1848,121: politisches Abendblatt für's Volk, Impressum: Rudolf Lechner (v. Hrsg., Verl.) - Drucker: A. Benko; zuletzt: U. Klopf sen. u. Alex. Eurich. - Redakteur: Fritz (d.i. Bernhard Friedmann), Darin: Extrabeilagen zu 1848,24.Mai-23.Okt. - 2°, Bibliogr. Nachweis: Helfert, S. 306; Raisp, S. 22. - Literatur: Bohemia, 1848,256(24.Dez.)","","","","","http://data.onb.ac.at/dtl/6918814, http://data.onb.ac.at/dtl/6918608, http://data.onb.ac.at/dtl/6918353, http://data.onb.ac.at/dtl/6919211, http://data.onb.ac.at/dtl/6919998, http://data.onb.ac.at/dtl/6919879, http://data.onb.ac.at/dtl/6919246, http://data.onb.ac.at/dtl/6919105, http://data.onb.ac.at/dtl/6919975, http://data.onb.ac.at/dtl/6920047, http://data.onb.ac.at/dtl/6920078, http://data.onb.ac.at/dtl/6920111, http://data.onb.ac.at/dtl/6920155, http://data.onb.ac.at/dtl/6919445, http://data.onb.ac.at/dtl/6919916, http://data.onb.ac.at/dtl/6919951, http://data.onb.ac.at/dtl/6919852, http://data.onb.ac.at/dtl/6953371, http://data.onb.ac.at/dtl/6954618, http://data.onb.ac.at/dtl/6954178, http://data.onb.ac.at/dtl/6954358, http://data.onb.ac.at/dtl/6954283, http://data.onb.ac.at/dtl/6954591, http://data.onb.ac.at/dtl/6954760, http://data.onb.ac.at/dtl/6954806, http://data.onb.ac.at/dtl/6954867, http://data.onb.ac.at/dtl/6953417, http://data.onb.ac.at/dtl/6954303, http://data.onb.ac.at/dtl/6954829, http://data.onb.ac.at/dtl/6954677, http://data.onb.ac.at/dtl/6954888, http://data.onb.ac.at/dtl/6954925, http://data.onb.ac.at/dtl/6954973, http://data.onb.ac.at/dtl/7195247, http://data.onb.ac.at/dtl/7195237, http://data.onb.ac.at/dtl/7197668, http://data.onb.ac.at/dtl/7197784, http://data.onb.ac.at/dtl/7197472, http://data.onb.ac.at/dtl/7197665, http://data.onb.ac.at/dtl/7197872, http://data.onb.ac.at/dtl/7197738, http://data.onb.ac.at/dtl/7197850","AC02893780"
